dataset_id,subject_id,session_id,condition_label,task_label,out_group,in_group,out_dim,in_dim,n_timepoints,block_trace_mean,block_frobenius_mean,block_anisotropy_mean,c_sym_mean,c_rot_mean
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,m,m,3,3,931,0.020212782482355512,0.22393688559532166,45.6828859792232,,
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,m,d,3,3,931,,0.235182523727417,,0.1682114700609708,0.18713207297611315
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,m,e,3,3,931,,0.19743318855762482,,0.13840305763992022,0.148470119021985
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,d,m,3,3,931,,0.25785011053085327,,0.1682114700609708,0.18713207297611315
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,d,d,3,3,931,-0.031735367589569165,0.2798684537410736,69.42482800604066,,
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,d,e,3,3,931,,0.23639801144599915,,0.15621326345986378,0.18002447554347467
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,e,m,3,3,931,,0.20083503425121307,,0.13840305763992022,0.148470119021985
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,e,d,3,3,931,,0.23075668513774872,,0.15621326345986378,0.18002447554347467
ds004511:sub-S201105:ses-01_gambling_run-01,sub-S201105,ses-01,,gambling,e,e,3,3,931,0.0009471381061998517,0.1874547004699707,44.05361253413683,,
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,m,m,3,3,262,-0.017937890267291087,0.203443706035614,84.18997473844135,,
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,m,d,3,3,262,,0.20712880790233612,,0.1562533063942012,0.1696599304875117
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,m,e,3,3,262,,0.16389571130275726,,0.15676392368858552,0.16584822721779346
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,d,m,3,3,262,,0.23931539058685303,,0.1562533063942012,0.1696599304875117
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,d,d,3,3,262,0.03440077679644104,0.2507230341434479,39.46219816144186,,
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,d,e,3,3,262,,0.19577360153198242,,0.14566618069039503,0.1670590782296339
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,e,m,3,3,262,,0.26369261741638184,,0.15676392368858552,0.16584822721779346
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,e,d,3,3,262,,0.24539566040039062,,0.14566618069039503,0.1670590782296339
ds004511:sub-S201118:ses-01_cognitive_control_run-01,sub-S201118,ses-01,,cognitive_control,e,e,3,3,262,-0.04220068068750103,0.19959735870361328,162.9919560774592,,
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,m,m,3,3,122,0.00023375235528486673,0.19636322557926178,31.627759069692893,,
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,m,d,3,3,122,,0.17103727161884308,,0.16693800043497906,0.15999570464501617
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,m,e,3,3,122,,0.15596503019332886,,0.18236533582943384,0.17619991241419902
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,d,m,3,3,122,,0.2789291441440582,,0.16693800043497906,0.15999570464501617
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,d,d,3,3,122,0.09447106822836594,0.2572246789932251,34.43946910490755,,
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,d,e,3,3,122,,0.20454655587673187,,0.14212389326974995,0.2322144893715616
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,e,m,3,3,122,,0.3189527690410614,,0.18236533582943384,0.17619991241419902
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,e,d,3,3,122,,0.3232642710208893,,0.14212389326974995,0.2322144893715616
ds004511:sub-S201118:ses-01_rest_run-01,sub-S201118,ses-01,,rest,e,e,3,3,122,-0.10374175752589448,0.2579748332500458,34.046470262965215,,
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,m,m,3,3,896,0.0371952013023734,0.22208404541015625,126.91956552330937,,
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,m,d,3,3,896,,0.19221903383731842,,0.14404404732964135,0.16744255076628178
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,m,e,3,3,896,,0.17488248646259308,,0.13994187498298874,0.14532382785858186
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,d,m,3,3,896,,0.241304412484169,,0.14404404732964135,0.16744255076628178
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,d,d,3,3,896,-0.017461177464221173,0.21194089949131012,46.51892179091062,,
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,d,e,3,3,896,,0.19378066062927246,,0.12696219619413437,0.15349743396343132
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,e,m,3,3,896,,0.21688997745513916,,0.13994187498298874,0.14532382785858186
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,e,d,3,3,896,,0.19989173114299774,,0.12696219619413437,0.15349743396343132
ds004511:sub-S201118:ses-01_gambling_run-01,sub-S201118,ses-01,,gambling,e,e,3,3,896,-0.016784120425524764,0.178687185049057,37.48950823569404,,
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,m,m,3,3,259,-0.07907472685982678,0.18527507781982422,91.98529526257607,,
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,m,d,3,3,259,,0.19803719222545624,,0.14085006920987575,0.16218682807154636
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,m,e,3,3,259,,0.20927740633487701,,0.14680659235904575,0.1604981913616068
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,d,m,3,3,259,,0.2253464162349701,,0.14085006920987575,0.16218682807154636
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,d,d,3,3,259,0.04510008992131037,0.19361363351345062,35.83696274315528,,
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,d,e,3,3,259,,0.20326736569404602,,0.1335913364750308,0.14211390525620415
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,e,m,3,3,259,,0.21788334846496582,,0.14680659235904575,0.1604981913616068
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,e,d,3,3,259,,0.1807984709739685,,0.1335913364750308,0.14211390525620415
ds004511:sub-S201120:ses-01_cognitive_control_run-01,sub-S201120,ses-01,,cognitive_control,e,e,3,3,259,0.006355435570385523,0.1596307009458542,39.89832011290959,,
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,m,m,3,3,122,0.005556520509732063,0.1833156943321228,65.62040528117633,,
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,m,d,3,3,122,,0.19375284016132355,,0.13587671301526125,0.15569816028974096
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,m,e,3,3,122,,0.14755001664161682,,0.13753574845365812,0.16971468815549476
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,d,m,3,3,122,,0.2137308120727539,,0.13587671301526125,0.15569816028974096
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,d,d,3,3,122,-0.08063982789725309,0.17624102532863617,17.24956125020981,,
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,d,e,3,3,122,,0.1425265371799469,,0.12498621459378571,0.1372857521914068
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,e,m,3,3,122,,0.2689168453216553,,0.13753574845365812,0.16971468815549476
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,e,d,3,3,122,,0.21862079203128815,,0.12498621459378571,0.1372857521914068
ds004511:sub-S201120:ses-01_rest_run-01,sub-S201120,ses-01,,rest,e,e,3,3,122,0.06268545195124432,0.14713431894779205,28.739239634060468,,
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,m,m,3,3,907,0.008011794972511742,0.20811565220355988,58.990293226930774,,
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,m,d,3,3,907,,0.2127276360988617,,0.15348272792001016,0.17232284823878202
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,m,e,3,3,907,,0.20350033044815063,,0.1489524352543935,0.15496320980616415
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,d,m,3,3,907,,0.23917007446289062,,0.15348272792001016,0.17232284823878202
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,d,d,3,3,907,-0.0256466347107596,0.23370414972305298,40.27257781675396,,
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,d,e,3,3,907,,0.23056785762310028,,0.14948377895036502,0.16750817997699405
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,e,m,3,3,907,,0.21611914038658142,,0.1489524352543935,0.15496320980616415
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,e,d,3,3,907,,0.21239055693149567,,0.14948377895036502,0.16750817997699405
ds004511:sub-S201120:ses-01_gambling_run-01,sub-S201120,ses-01,,gambling,e,e,3,3,907,0.005472327555712546,0.1925681084394455,43.371323308319084,,
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,m,m,3,3,330,-0.04216781741459713,0.20115087926387787,82.79444500785885,,
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,m,d,3,3,330,,0.19394686818122864,,0.1416649681713545,0.15570506921997576
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,m,e,3,3,330,,0.15126962959766388,,0.15784938421213265,0.16624310417383006
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,d,m,3,3,330,,0.21869663894176483,,0.1416649681713545,0.15570506921997576
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,d,d,3,3,330,0.08128530830003773,0.19331911206245422,35.531489661968116,,
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,d,e,3,3,330,,0.13391698896884918,,0.1387832849427606,0.16208023661465357
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,e,m,3,3,330,,0.2770475149154663,,0.15784938421213265,0.16624310417383006
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,e,d,3,3,330,,0.26725804805755615,,0.1387832849427606,0.16208023661465357
ds004511:sub-S201126:ses-01_cognitive_control_run-01,sub-S201126,ses-01,,cognitive_control,e,e,3,3,330,0.0020703717896884137,0.19350291788578033,94.65340924046257,,
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,m,m,3,3,123,-0.03117055757107531,0.1362892985343933,83.32433867454529,,
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,m,d,3,3,123,,0.1737661063671112,,0.11794741887871812,0.14682134837517893
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,m,e,3,3,123,,0.12131426483392715,,0.12400827902119334,0.13243474393356136
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,d,m,3,3,123,,0.1927049160003662,,0.11794741887871812,0.14682134837517893
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,d,d,3,3,123,-0.09825914983100038,0.20322172343730927,23.385489050934954,,
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,d,e,3,3,123,,0.15638920664787292,,0.11696143227258349,0.17861901123712703
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,e,m,3,3,123,,0.2180899977684021,,0.12400827902119334,0.13243474393356136
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,e,d,3,3,123,,0.2557589113712311,,0.11696143227258349,0.17861901123712703
ds004511:sub-S201126:ses-01_rest_run-01,sub-S201126,ses-01,,rest,e,e,3,3,123,0.11796120287683921,0.1948564350605011,31.731737692181657,,
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,m,m,3,3,947,-0.017578970590987907,0.22127944231033325,77.27623878197534,,
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,m,d,3,3,947,,0.23683877289295197,,0.14581179871777547,0.17071355313629133
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,m,e,3,3,947,,0.17301954329013824,,0.13829871903959398,0.13742810812087408
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,d,m,3,3,947,,0.20473641157150269,,0.14581179871777547,0.17071355313629133
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,d,d,3,3,947,-0.01874167667018346,0.23718181252479553,41.69303552200575,,
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,d,e,3,3,947,,0.17023999989032745,,0.14035575085151408,0.16283679503746873
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,e,m,3,3,947,,0.20729897916316986,,0.13829871903959398,0.13742810812087408
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,e,d,3,3,947,,0.2489299774169922,,0.14035575085151408,0.16283679503746873
ds004511:sub-S201126:ses-01_gambling_run-01,sub-S201126,ses-01,,gambling,e,e,3,3,947,0.020069767940059744,0.20519524812698364,56.36759207367016,,
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,m,m,3,3,271,0.0010324812668626544,0.21344925463199615,119.64864687462135,,
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,m,d,3,3,271,,0.1788804829120636,,0.12805889137226717,0.15334835042317854
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,m,e,3,3,271,,0.11669481545686722,,0.14824520857021817,0.15398015782951868
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,d,m,3,3,271,,0.21194100379943848,,0.12805889137226717,0.15334835042317854
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,d,d,3,3,271,0.029247520513818823,0.20665673911571503,47.35017616986349,,
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,d,e,3,3,271,,0.15400871634483337,,0.12108604696568967,0.1451452126334734
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,e,m,3,3,271,,0.27358484268188477,,0.14824520857021817,0.15398015782951868
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,e,d,3,3,271,,0.21125560998916626,,0.12108604696568967,0.1451452126334734
ds004511:sub-S201210:ses-01_cognitive_control_run-01,sub-S201210,ses-01,,cognitive_control,e,e,3,3,271,-0.023848094156087546,0.15506654977798462,47.70342219403749,,
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,m,m,3,3,148,0.051857911780275205,0.3436298966407776,167.45013054963704,,
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,m,d,3,3,148,,0.34948456287384033,,0.20829057922536456,0.22474307008087635
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,m,e,3,3,148,,0.3479961156845093,,0.2013202511982338,0.22983978421905557
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,d,m,3,3,148,,0.22820024192333221,,0.20829057922536456,0.22474307008087635
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,d,d,3,3,148,0.0402961706276983,0.270893931388855,87.36739874449935,,
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,d,e,3,3,148,,0.24265122413635254,,0.15677444873428023,0.19997582287603133
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,e,m,3,3,148,,0.23997525870800018,,0.2013202511982338,0.22983978421905557
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,e,d,3,3,148,,0.2531473934650421,,0.15677444873428023,0.19997582287603133
ds004511:sub-S201210:ses-01_rest_run-01,sub-S201210,ses-01,,rest,e,e,3,3,148,-0.10890552841403799,0.21025070548057556,49.500998430960884,,
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,m,m,3,3,949,-0.0068201344255142075,0.20997107028961182,60.84357267360667,,
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,m,d,3,3,949,,0.19896069169044495,,0.15971357327492394,0.17870804000924587
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,m,e,3,3,949,,0.17231082916259766,,0.1520600863295687,0.1585128907824781
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,d,m,3,3,949,,0.26786965131759644,,0.15971357327492394,0.17870804000924587
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,d,d,3,3,949,0.015746152968351013,0.24853666126728058,45.76367372695211,,
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,d,e,3,3,949,,0.22319506108760834,,0.14331632332426855,0.1703794810202589
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,e,m,3,3,949,,0.2515164017677307,,0.1520600863295687,0.1585128907824781
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,e,d,3,3,949,,0.21843019127845764,,0.14331632332426855,0.1703794810202589
ds004511:sub-S201210:ses-01_gambling_run-01,sub-S201210,ses-01,,gambling,e,e,3,3,949,-0.01465296733131273,0.1849711835384369,31.94406838575329,,
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,m,m,3,3,266,0.06839587543285768,0.22906255722045898,44.32777455605959,,
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,m,d,3,3,266,,0.1886674016714096,,0.16947672329843044,0.1900307232780116
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,m,e,3,3,266,,0.17753654718399048,,0.14447846745413945,0.16033072105811952
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,d,m,3,3,266,,0.3006076216697693,,0.16947672329843044,0.1900307232780116
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,d,d,3,3,266,0.026614336841354582,0.25202903151512146,43.79269566258093,,
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,d,e,3,3,266,,0.2135382741689682,,0.13354931724138727,0.16640129588768446
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,e,m,3,3,266,,0.23970310389995575,,0.14447846745413945,0.16033072105811952
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,e,d,3,3,266,,0.2097524106502533,,0.13354931724138727,0.16640129588768446
ds004511:sub-S201222:ses-01_cognitive_control_run-01,sub-S201222,ses-01,,cognitive_control,e,e,3,3,266,-0.07309978103433225,0.19325879216194153,35.000522160888615,,
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,m,m,3,3,123,-0.02715154139067584,0.5105695128440857,96.76675290014686,,
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,m,d,3,3,123,,0.39171746373176575,,0.33988887756093733,0.3068356274710438
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,m,e,3,3,123,,0.14199550449848175,,0.2740760836295965,0.29440461680656527
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,d,m,3,3,123,,0.4767102599143982,,0.33988887756093733,0.3068356274710438
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,d,d,3,3,123,0.03642076073683859,0.44795748591423035,50.227775610559355,,
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,d,e,3,3,123,,0.16606345772743225,,0.24628583160115453,0.2833613121533782
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,e,m,3,3,123,,0.5474559664726257,,0.2740760836295965,0.29440461680656527
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,e,d,3,3,123,,0.49494773149490356,,0.24628583160115453,0.2833613121533782
ds004511:sub-S201222:ses-01_rest_run-01,sub-S201222,ses-01,,rest,e,e,3,3,123,-0.037436649797681146,0.18733270466327667,35.073412893264276,,
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,m,m,3,3,878,0.0008682052995733798,0.2371603399515152,100.14961175250572,,
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,m,d,3,3,878,,0.23718291521072388,,0.16531081750971988,0.1911575454658487
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,m,e,3,3,878,,0.1734338402748108,,0.1615019434456266,0.1673838949310413
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,d,m,3,3,878,,0.2589579224586487,,0.16531081750971988,0.1911575454658487
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,d,d,3,3,878,0.016946145196250113,0.23395881056785583,46.93311442641843,,
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,d,e,3,3,878,,0.17832225561141968,,0.15325327848714346,0.17707805806062352
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,e,m,3,3,878,,0.272213339805603,,0.1615019434456266,0.1673838949310413
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,e,d,3,3,878,,0.27248483896255493,,0.15325327848714346,0.17707805806062352
ds004511:sub-S201222:ses-01_gambling_run-01,sub-S201222,ses-01,,gambling,e,e,3,3,878,-0.014601915739296357,0.20017921924591064,43.14848650981734,,
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,m,m,3,3,257,0.03221811158111471,0.24380135536193848,118.79668833587884,,
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,m,d,3,3,257,,0.24685758352279663,,0.18565478684663309,0.20753043068116278
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,m,e,3,3,257,,0.1872452199459076,,0.1706585489677316,0.18462310138553498
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,d,m,3,3,257,,0.2988843619823456,,0.18565478684663309,0.20753043068116278
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,d,d,3,3,257,-0.08149856556359142,0.30144545435905457,40.20743195834327,,
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,d,e,3,3,257,,0.21447354555130005,,0.16719351484211967,0.21126759189981895
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,e,m,3,3,257,,0.2929767668247223,,0.1706585489677316,0.18462310138553498
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,e,d,3,3,257,,0.3132660984992981,,0.16719351484211967,0.21126759189981895
ds004511:sub-S201223:ses-01_cognitive_control_run-01,sub-S201223,ses-01,,cognitive_control,e,e,3,3,257,0.032506524197438345,0.25026214122772217,33.86346581149194,,
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,m,m,3,3,121,0.06999955212404906,0.2188139259815216,60.99770054541344,,
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,m,d,3,3,121,,0.1797340214252472,,0.1251537618804569,0.15658868399779657
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,m,e,3,3,121,,0.20653995871543884,,0.14090449184425607,0.17509920033048992
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,d,m,3,3,121,,0.2115386575460434,,0.1251537618804569,0.15658868399779657
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,d,d,3,3,121,-0.0018556613382721735,0.2063024938106537,22.06166126905394,,
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,d,e,3,3,121,,0.20940256118774414,,0.1343687736421577,0.15139870385616278
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,e,m,3,3,121,,0.22272363305091858,,0.14090449184425607,0.17509920033048992
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,e,d,3,3,121,,0.1872342973947525,,0.1343687736421577,0.15139870385616278
ds004511:sub-S201223:ses-01_rest_run-01,sub-S201223,ses-01,,rest,e,e,3,3,121,-0.05323193259421767,0.17008984088897705,39.9003714589048,,
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,m,m,3,3,952,-0.02564004501680053,0.2040996104478836,57.53281437198655,,
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,m,d,3,3,952,,0.2182055562734604,,0.14147947502846853,0.16576793413421437
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,m,e,3,3,952,,0.20400474965572357,,0.14835364148490318,0.15252540926175082
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,d,m,3,3,952,,0.21040797233581543,,0.14147947502846853,0.16576793413421437
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,d,d,3,3,952,0.004192695846319387,0.22437816858291626,73.17094762397915,,
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,d,e,3,3,952,,0.20671464502811432,,0.13628774395353405,0.16075850890933716
ds004511:sub-S201223:ses-01_gambling_run-01,sub-S201223,ses-01,,gambling,e,m,3,3,952,,0.20749391615390778,,0.14835364148490318,0.15252540926175082
